153830|Q13857770|http://data.europeana.eu/agent/base/153830|Peter van Steeden
153831|Q2412483|http://data.europeana.eu/agent/base/153831|The Lettermen
153832|Q3998800|http://data.europeana.eu/agent/base/153832|Trillville
153833|Q947044|http://data.europeana.eu/agent/base/153833|Jay Livingston
153834|Q4961389|http://data.europeana.eu/agent/base/153834|Brent Galloway
153835|Q426814|http://data.europeana.eu/agent/base/153835|Emmanuel de Rohan-Polduc
153836|Q2746982|http://data.europeana.eu/agent/base/153836|Julian Anderson
153837|Q4584440|http://data.europeana.eu/agent/base/153837|Per Heimly
153838|Q157928|http://data.europeana.eu/agent/base/153838|Maria Anna Mozart
153839|Q6558355|http://data.europeana.eu/agent/base/153839|Lisa Reagan
153840|Q641012|http://data.europeana.eu/agent/base/153840|The York Brothers
153841|Q7412899|http://data.europeana.eu/agent/base/153841|Samuel Webbe
153842|Q6394474|http://data.europeana.eu/agent/base/153842|Kerry Brothers, Jr.
153843|Q1071696|http://data.europeana.eu/agent/base/153843|Bohuslav Reynek
153844|Q2641870|http://data.europeana.eu/agent/base/153844|Alexander Brott
153845|Q43776|http://data.europeana.eu/agent/base/153845|Willi Resetarits
153846|Q946146|http://data.europeana.eu/agent/base/153846|Frederik Magle
153847|Q1770235|http://data.europeana.eu/agent/base/153847|Jakob Sande
153848|Q7926052|http://data.europeana.eu/agent/base/153848|Victor Kachaka
153849|Q8060694|http://data.europeana.eu/agent/base/153849|Yukie Nishimura
153850|Q238432|http://data.europeana.eu/agent/base/153850|Bridgette Wilson
153851|Q1386036|http://data.europeana.eu/agent/base/153851|John Weinzweig
153852|Q2539413|http://data.europeana.eu/agent/base/153852|Fantomex
153853|Q3535299|http://data.europeana.eu/agent/base/153853|Steven Stucky
153854|Q7939024|http://data.europeana.eu/agent/base/153854|Vlassis Bonatsos
153855|Q883182|http://data.europeana.eu/agent/base/153855|Blaze (band)
153856|Q951321|http://data.europeana.eu/agent/base/153856|Robert De Niro, Sr.
153857|Q528781|http://data.europeana.eu/agent/base/153857|Pancho Vladigerov
153858|Q2180662|http://data.europeana.eu/agent/base/153858|Rose Hill (actress)
153859|Q920465|http://data.europeana.eu/agent/base/153859|Carlo Furno
153860|Q657831|http://data.europeana.eu/agent/base/153860|Arnold Othmar Wieland
153861|Q5242369|http://data.europeana.eu/agent/base/153861|Dawit Yifru
153862|Q3016002|http://data.europeana.eu/agent/base/153862|Darby Conley
153863|Q703588|http://data.europeana.eu/agent/base/153863|Wolfgang Reitherman
153864|Q6232714|http://data.europeana.eu/agent/base/153864|John Fardell
153865|Q667671|http://data.europeana.eu/agent/base/153865|Hans Erni
153866|Q562310|http://data.europeana.eu/agent/base/153866|Walter Mittelholzer
153867|Q1349008|http://data.europeana.eu/agent/base/153867|Philip Sparke
153868|Q7106512|http://data.europeana.eu/agent/base/153868|Osez
153869|Q255129|http://data.europeana.eu/agent/base/153869|Leslie Carter
153870|Q211329|http://data.europeana.eu/agent/base/153870|Temistocle Solera
153871|Q4690142|http://data.europeana.eu/agent/base/153871|Afrirampo
153872|Q4977974|http://data.europeana.eu/agent/base/153872|Bruce McCall
153873|Q7493103|http://data.europeana.eu/agent/base/153873|Sheila McClean
153874|Q959391|http://data.europeana.eu/agent/base/153874|Hilding Rosenberg
153875|Q557003|http://data.europeana.eu/agent/base/153875|Grigoris Bithikotsis
153876|Q4850963|http://data.europeana.eu/agent/base/153876|Henry Brinley Richards
