118369|Q6434507|http://data.europeana.eu/agent/base/118369|Kouhei Matsunaga
118370|Q15215686|http://data.europeana.eu/agent/base/118370|Leanne Hinton
118371|Q7614067|http://data.europeana.eu/agent/base/118371|Steve Sundholm
118372|Q689739|http://data.europeana.eu/agent/base/118372|Duilio
118373|Q7926292|http://data.europeana.eu/agent/base/118373|Victor Rodger
118374|Q2678704|http://data.europeana.eu/agent/base/118374|Doug Ashdown
118375|Q5106203|http://data.europeana.eu/agent/base/118375|Chris Coady
118376|Q16241183|http://data.europeana.eu/agent/base/118376|Nikki Corvette
118378|Q12908603|http://data.europeana.eu/agent/base/118378|Mia Dolan
118379|Q4965767|http://data.europeana.eu/agent/base/118379|Briar Grace-Smith
118380|Q242427|http://data.europeana.eu/agent/base/118380|Jena Lee
118381|Q4586940|http://data.europeana.eu/agent/base/118381|Anker Rogstad
118382|Q437824|http://data.europeana.eu/agent/base/118382|Carol Rich
118383|Q4977527|http://data.europeana.eu/agent/base/118383|Bruce Gaitsch
118384|Q5273451|http://data.europeana.eu/agent/base/118384|Dick Thomas (singer)
118385|Q2563996|http://data.europeana.eu/agent/base/118385|Wesley Tuttle
118386|Q3556022|http://data.europeana.eu/agent/base/118386|Nicolas Calas
118387|Q2207232|http://data.europeana.eu/agent/base/118387|Willem de Poorter
118388|Q6205705|http://data.europeana.eu/agent/base/118388|Joanie Pallatto
118389|Q5732793|http://data.europeana.eu/agent/base/118389|Herb Aach
118390|Q6778771|http://data.europeana.eu/agent/base/118390|Mary Abbott
118391|Q7382850|http://data.europeana.eu/agent/base/118391|Ruth Abrams (artist)
118392|Q7295154|http://data.europeana.eu/agent/base/118392|Rasoolan Bai
118393|Q7143185|http://data.europeana.eu/agent/base/118393|Pat Adams
118394|Q5180678|http://data.europeana.eu/agent/base/118394|Craig Abaya
118395|Q2282246|http://data.europeana.eu/agent/base/118395|Zvest Apollonio
118396|Q6288535|http://data.europeana.eu/agent/base/118396|Josette Baujot
118397|Q12024509|http://data.europeana.eu/agent/base/118397|Jenny Bae
118398|Q5499029|http://data.europeana.eu/agent/base/118398|Frederic Whiting
118399|Q13157787|http://data.europeana.eu/agent/base/118399|Seosamh Ó Duibhginn
118400|Q5230818|http://data.europeana.eu/agent/base/118400|David Arch
118402|Q770330|http://data.europeana.eu/agent/base/118402|Anthony Peckham
118403|Q5567335|http://data.europeana.eu/agent/base/118403|Glaydah Namukasa
118404|Q3299176|http://data.europeana.eu/agent/base/118404|Papa Kristo Negovani
118405|Q6115849|http://data.europeana.eu/agent/base/118405|Jack Wolfe (artist)
118406|Q6409942|http://data.europeana.eu/agent/base/118406|Kimberly Jaraj
118407|Q6812433|http://data.europeana.eu/agent/base/118407|Melina Soochan
118408|Q5441812|http://data.europeana.eu/agent/base/118408|Felicity Wren
118409|Q6761158|http://data.europeana.eu/agent/base/118409|Maria Dunn (musician)
118410|Q7326967|http://data.europeana.eu/agent/base/118410|Richard K. Diran
118411|Q4899424|http://data.europeana.eu/agent/base/118411|Beverley O'Sullivan
118412|Q7381048|http://data.europeana.eu/agent/base/118412|Ruslan Sirota
118413|Q4271431|http://data.europeana.eu/agent/base/118413|Krzysztof Lubieniecki
118414|Q5035964|http://data.europeana.eu/agent/base/118414|Capitola Dickerson
118415|Q6387930|http://data.europeana.eu/agent/base/118415|Ken Kempster
118416|Q4696710|http://data.europeana.eu/agent/base/118416|Aidan Mathews
118417|Q7339966|http://data.europeana.eu/agent/base/118417|Rob Balder
118418|Q4679869|http://data.europeana.eu/agent/base/118418|Adam Sztaba
118419|Q2910955|http://data.europeana.eu/agent/base/118419|Boris Golovin
118420|Q7366859|http://data.europeana.eu/agent/base/118420|Rory Brennan
118421|Q15439899|http://data.europeana.eu/agent/base/118421|Neil Shepard
118422|Q6829315|http://data.europeana.eu/agent/base/118422|Michael Coady (poet)
118423|Q7351810|http://data.europeana.eu/agent/base/118423|Roberto Miguel
118424|Q7176965|http://data.europeana.eu/agent/base/118424|Peter Sirr
118425|Q6183622|http://data.europeana.eu/agent/base/118425|Jerry Fuchs
118426|Q7123922|http://data.europeana.eu/agent/base/118426|Padraig Rooney
118427|Q6415537|http://data.europeana.eu/agent/base/118427|Kirk Torrance
118428|Q6387552|http://data.europeana.eu/agent/base/118428|Ken Duncum
118429|Q7313017|http://data.europeana.eu/agent/base/118429|Renee Taylor (writer)
118430|Q3373418|http://data.europeana.eu/agent/base/118430|Espinoza Paz
118431|Q6833360|http://data.europeana.eu/agent/base/118431|Michael Panckridge
118432|Q7442667|http://data.europeana.eu/agent/base/118432|Sebastián Ortega
118433|Q7339002|http://data.europeana.eu/agent/base/118433|Riwia Brown
118434|Q5336042|http://data.europeana.eu/agent/base/118434|Eddie Freeman (musician)
118435|Q7381252|http://data.europeana.eu/agent/base/118435|Russ Warren
118436|Q4777832|http://data.europeana.eu/agent/base/118436|Anupam Sinha
118437|Q1766385|http://data.europeana.eu/agent/base/118437|Susan Tse
118438|Q7519754|http://data.europeana.eu/agent/base/118438|Simon Shackleton
118439|Q7606209|http://data.europeana.eu/agent/base/118439|Stefan Nadelman
118440|Q7149397|http://data.europeana.eu/agent/base/118440|Paul Blaine Henrie
118441|Q2141283|http://data.europeana.eu/agent/base/118441|Bert Gabriëls
118442|Q2266966|http://data.europeana.eu/agent/base/118442|Maria Jotuni
118443|Q5400758|http://data.europeana.eu/agent/base/118443|Esteban Berlanga
118444|Q7788951|http://data.europeana.eu/agent/base/118444|Thomas Derrick (artist)
