3877|Q7327657|http://data.europeana.eu/agent/base/3877|Richard Martha
4093|Q7172686|http://data.europeana.eu/agent/base/4093|Peter Barrett (illustrator)
4109|Q6096334|http://data.europeana.eu/agent/base/4109|Ivan Guilhon
4116|Q16734191|http://data.europeana.eu/agent/base/4116|Natalia Karenka Parra Sierra
4292|Q7436369|http://data.europeana.eu/agent/base/4292|Scott Frew
4295|Q7340558|http://data.europeana.eu/agent/base/4295|Rob Smith, Jr.
4298|Q1925156|http://data.europeana.eu/agent/base/4298|Bouktje Medema
4359|Q1189230|http://data.europeana.eu/agent/base/4359|Gladys Swarthout
4398|Q6530871|http://data.europeana.eu/agent/base/4398|Leslie Harradine
4433|Q7822759|http://data.europeana.eu/agent/base/4433|Tony Lash
4434|Q965099|http://data.europeana.eu/agent/base/4434|Clay Quartermain
4510|Q11178837|http://data.europeana.eu/agent/base/4510|Lai Yiu-fai
4560|Q7182391|http://data.europeana.eu/agent/base/4560|Phil Seaman
4583|Q6785209|http://data.europeana.eu/agent/base/4583|Master of Liesborn
4597|Q7606799|http://data.europeana.eu/agent/base/4597|Steinar Gundersen
4687|Q4730520|http://data.europeana.eu/agent/base/4687|Allan Cavanagh
4918|Q7807063|http://data.europeana.eu/agent/base/4918|Timothy Blair Frye
4934|Q6129639|http://data.europeana.eu/agent/base/4934|James Belton Bonsall
4977|Q4776203|http://data.europeana.eu/agent/base/4977|Antoni Szalowski
5040|Q1981250|http://data.europeana.eu/agent/base/5040|Pierre Petit
5106|Q5293367|http://data.europeana.eu/agent/base/5106|Don R. Christensen
5115|Q17085348|http://data.europeana.eu/agent/base/5115|Joan Ambrosio Dalza
5157|Q5436772|http://data.europeana.eu/agent/base/5157|Fashion illustration
5204|Q5229998|http://data.europeana.eu/agent/base/5204|Dave Throckmorton
5397|Q6396243|http://data.europeana.eu/agent/base/5397|Kevin F. Harris
5431|Q3710086|http://data.europeana.eu/agent/base/5431|Roland Dorcely
5558|Q16206184|http://data.europeana.eu/agent/base/5558|Tsung Ping
5599|Q7938329|http://data.europeana.eu/agent/base/5599|Vladimir Fontikov
5719|Q1528390|http://data.europeana.eu/agent/base/5719|Giuseppe Incorpora
5864|Q1973575|http://data.europeana.eu/agent/base/5864|Robert Fayrfax
5881|Q6266948|http://data.europeana.eu/agent/base/5881|Johnny J. Blair
5981|Q5539608|http://data.europeana.eu/agent/base/5981|George Gao
6088|Q5550558|http://data.europeana.eu/agent/base/6088|Gereltsogt
6110|Q5362690|http://data.europeana.eu/agent/base/6110|Elizabeth Doriss
6188|Q7034780|http://data.europeana.eu/agent/base/6188|Nike Davies-Okundaye
6225|Q5075301|http://data.europeana.eu/agent/base/6225|Charles B. Greul
6240|Q16244139|http://data.europeana.eu/agent/base/6240|Don Kottmann
6349|Q6900192|http://data.europeana.eu/agent/base/6349|Monika Jalili
6463|Q7399553|http://data.europeana.eu/agent/base/6463|Sahba Motallebi
